Timestamp,Temperature_C,Humidity_Percent,Air_Quality_Value
2002-03-30,25.84,39.0,169
2002-03-31,29.87,57.2,83
2002-04-01,24.68,51.5,193
2002-04-02,25.11,35.1,156
2002-04-03,20.31,38.0,163
2002-04-04,19.94,42.9,151
2002-04-05,22.97,52.8,83
2002-04-06,18.38,35.8,150
2002-04-07,26.12,50.8,162
2002-04-08,19.12,58.2,185
2002-04-09,28.74,57.6,190
2002-04-10,29.01,46.7,65
2002-04-11,24.96,39.5,182
2002-04-12,24.57,52.7,60
2002-04-13,29.27,37.0,194
2002-04-14,18.04,48.4,158
2002-04-15,28.94,35.9,170
2002-04-16,28.96,44.1,83
2002-04-17,28.09,58.8,57
2002-04-18,20.27,40.0,81
2002-04-19,18.57,49.4,51
2002-04-20,19.34,41.5,190
2002-04-21,25.29,38.2,169
2002-04-22,20.93,42.2,169
2002-04-23,20.05,35.6,77
2002-04-24,23.15,43.6,55
2002-04-25,18.38,48.5,155
2002-04-26,24.01,52.4,65
2002-04-27,24.6,43.6,91
2002-04-28,26.53,42.4,73
2002-04-29,18.8,40.0,67
2002-04-30,21.81,36.3,147
2002-05-01,20.01,48.9,75
2002-05-02,23.38,43.9,71
2002-05-03,26.64,47.8,119
2002-05-04,19.26,49.6,174
2002-05-05,19.58,47.1,117
2002-05-06,25.04,50.9,190
2002-05-07,24.84,40.7,134
2002-05-08,23.72,37.2,125
2002-05-09,29.39,46.4,90
2002-05-10,23.64,55.1,63
2002-05-11,24.97,51.9,180
2002-05-12,19.17,57.3,117
2002-05-13,23.57,59.8,97
2002-05-14,27.97,52.8,136
2002-05-15,26.22,35.6,137
2002-05-16,25.74,47.0,89
2002-05-17,23.7,54.4,120
2002-05-18,19.84,55.3,109
2002-05-19,21.04,53.1,114
2002-05-20,18.68,37.7,56
2002-05-21,19.49,38.3,65
2002-05-22,23.83,52.5,179
2002-05-23,21.22,54.9,171
2002-05-24,23.64,57.5,119
2002-05-25,29.81,45.7,144
2002-05-26,28.15,49.9,96
2002-05-27,19.91,38.1,190
2002-05-28,20.05,58.3,136
2002-05-29,28.9,57.3,136
2002-05-30,27.16,42.7,77
2002-05-31,28.87,40.2,82
2002-06-01,34.54,58.2,139
2002-06-02,29.48,72.1,153
2002-06-03,34.58,60.5,69
2002-06-04,34.36,59.7,158
2002-06-05,34.3,71.1,196
2002-06-06,31.85,57.4,173
2002-06-07,31.25,71.4,58
2002-06-08,36.32,67.7,56
2002-06-09,29.35,78.2,111
2002-06-10,33.74,73.5,166
2002-06-11,31.59,51.4,97
2002-06-12,37.29,83.9,163
2002-06-13,34.53,67.8,149
2002-06-14,33.49,83.6,156
2002-06-15,34.45,73.1,186
2002-06-16,29.76,59.3,144
2002-06-17,32.74,71.2,197
2002-06-18,33.36,65.7,106
2002-06-19,35.49,50.3,179
2002-06-20,32.34,84.4,50
2002-06-21,37.69,55.4,159
2002-06-22,31.92,53.6,57
2002-06-23,28.64,56.6,171
2002-06-24,33.09,50.2,177
2002-06-25,28.12,75.0,139
2002-06-26,34.88,62.1,69
2002-06-27,33.94,55.4,126
2002-06-28,29.37,65.5,175
2002-06-29,35.79,76.2,187
2002-06-30,32.26,77.5,139
2002-07-01,35.3,58.3,85
2002-07-02,36.47,81.9,81
2002-07-03,31.81,81.5,156
2002-07-04,34.38,74.6,96
2002-07-05,31.87,50.1,189
2002-07-06,28.35,68.8,133
2002-07-07,37.8,55.7,168
2002-07-08,31.41,82.4,87
2002-07-09,30.16,78.1,148
2002-07-10,28.82,60.7,135
2002-07-11,33.27,71.3,198
2002-07-12,30.68,80.1,152
2002-07-13,36.0,58.8,129
2002-07-14,30.2,58.4,78
2002-07-15,35.96,65.5,190
2002-07-16,33.4,57.9,191
2002-07-17,30.61,52.1,173
2002-07-18,28.68,69.6,166
2002-07-19,34.73,53.9,51
2002-07-20,28.27,84.2,133
2002-07-21,35.88,67.0,150
2002-07-22,36.42,70.9,192
2002-07-23,28.36,67.5,173
2002-07-24,28.81,57.6,152
2002-07-25,34.96,50.0,133
2002-07-26,33.85,75.3,51
2002-07-27,29.61,55.9,200
2002-07-28,32.28,73.4,101
2002-07-29,35.95,53.6,105
2002-07-30,32.76,59.5,111
2002-07-31,36.75,66.4,128
2002-08-01,31.65,69.6,53
2002-08-02,29.81,61.0,187
2002-08-03,32.97,62.7,136
2002-08-04,35.67,76.3,187
2002-08-05,31.74,70.8,101
2002-08-06,35.99,56.0,133
2002-08-07,35.44,64.7,55
2002-08-08,30.17,72.4,188
2002-08-09,33.25,65.5,72
2002-08-10,28.48,81.7,183
2002-08-11,29.01,82.1,123
2002-08-12,37.17,52.8,155
2002-08-13,37.65,53.7,163
2002-08-14,29.85,59.3,120
2002-08-15,30.24,77.3,73
2002-08-16,30.38,53.8,54
2002-08-17,28.95,74.4,85
2002-08-18,35.89,71.8,142
2002-08-19,35.1,84.3,53
2002-08-20,31.37,58.8,134
2002-08-21,35.84,66.4,157
2002-08-22,28.99,82.3,152
2002-08-23,32.28,80.1,169
2002-08-24,31.18,82.9,80
2002-08-25,35.21,56.3,70
2002-08-26,32.88,75.7,92
2002-08-27,30.18,72.4,104
2002-08-28,35.15,56.1,81
2002-08-29,35.15,57.6,190
2002-08-30,37.35,59.0,91
2002-08-31,35.65,57.2,154
2002-09-01,37.09,74.3,79
2002-09-02,34.53,52.3,174
2002-09-03,36.47,69.1,133
2002-09-04,32.79,75.7,109
2002-09-05,28.47,80.5,101
2002-09-06,35.1,65.4,120
2002-09-07,30.35,64.7,120
2002-09-08,31.04,81.5,144
2002-09-09,32.72,68.1,179
2002-09-10,37.81,63.8,70
2002-09-11,28.16,75.2,157
2002-09-12,36.51,75.4,175
2002-09-13,31.71,65.1,188
2002-09-14,30.76,76.2,90
2002-09-15,31.25,84.0,184
2002-09-16,35.78,81.1,92
2002-09-17,33.86,54.9,114
2002-09-18,32.69,58.9,94
2002-09-19,30.72,56.0,57
2002-09-20,29.66,77.1,115
2002-09-21,34.79,59.7,197
2002-09-22,37.36,52.5,152
2002-09-23,32.65,54.0,115
2002-09-24,35.37,73.0,179
2002-09-25,33.33,55.8,114
2002-09-26,30.8,82.5,115
2002-09-27,30.36,50.8,174
2002-09-28,37.33,79.8,192
2002-09-29,32.11,70.2,165
2002-09-30,32.86,74.3,80
2002-10-01,22.45,60.7,155
2002-10-02,23.13,48.7,78
2002-10-03,18.96,49.7,181
2002-10-04,21.98,57.8,192
2002-10-05,23.24,47.3,154
2002-10-06,18.09,46.8,179
2002-10-07,15.23,58.6,111
2002-10-08,23.17,55.4,132
2002-10-09,27.06,56.7,53
2002-10-10,15.87,47.6,182
2002-10-11,24.05,65.3,161
2002-10-12,25.61,65.6,113
2002-10-13,15.52,52.7,87
2002-10-14,21.05,45.3,68
2002-10-15,15.43,61.4,61
2002-10-16,16.58,55.9,187
2002-10-17,19.21,59.8,51
2002-10-18,21.85,66.1,117
2002-10-19,24.24,69.0,120
2002-10-20,26.13,50.0,149
2002-10-21,25.99,68.8,174
2002-10-22,18.79,65.2,105
2002-10-23,21.9,49.6,79
2002-10-24,21.64,67.1,90
2002-10-25,15.94,57.2,132
2002-10-26,24.83,61.4,135
2002-10-27,17.21,57.1,106
2002-10-28,25.26,49.8,60
2002-10-29,21.34,49.8,197
2002-10-30,21.13,66.1,183
2002-10-31,18.82,53.5,61
2002-11-01,21.66,67.5,75
2002-11-02,24.19,66.1,157
2002-11-03,19.81,53.7,152
2002-11-04,16.36,48.0,163
2002-11-05,18.1,55.5,134
2002-11-06,26.25,55.9,165
2002-11-07,15.09,60.1,99
2002-11-08,20.03,63.1,123
2002-11-09,18.58,52.1,77
2002-11-10,23.04,51.9,186
2002-11-11,26.22,47.4,87
2002-11-12,19.52,51.2,58
2002-11-13,22.62,56.7,170
2002-11-14,19.28,52.3,52
2002-11-15,27.56,61.8,157
2002-11-16,20.58,62.8,111
2002-11-17,20.57,67.5,183
2002-11-18,21.35,48.4,139
2002-11-19,22.39,55.4,115
2002-11-20,21.46,65.3,62
2002-11-21,22.35,56.4,197
2002-11-22,15.64,65.1,158
2002-11-23,25.5,57.9,95
2002-11-24,22.9,48.3,73
2002-11-25,25.23,53.9,141
2002-11-26,21.09,66.7,126
2002-11-27,17.08,47.9,168
2002-11-28,16.47,60.3,161
2002-11-29,24.76,56.6,117
2002-11-30,16.68,58.1,83
2002-12-01,10.99,52.0,164
2002-12-02,5.2,65.3,126
2002-12-03,7.2,48.6,157
2002-12-04,13.22,43.7,84
2002-12-05,12.88,62.1,170
2002-12-06,15.12,39.8,108
2002-12-07,17.37,38.1,60
2002-12-08,14.16,37.5,94
2002-12-09,15.84,54.7,65
2002-12-10,8.87,60.9,76
2002-12-11,12.63,39.6,149
2002-12-12,15.29,56.7,91
2002-12-13,16.75,67.4,58
2002-12-14,12.56,66.1,56
2002-12-15,11.22,50.0,192
2002-12-16,5.51,37.7,84
2002-12-17,6.43,43.1,74
2002-12-18,11.72,37.8,197
2002-12-19,10.29,56.0,194
2002-12-20,11.29,62.9,90
2002-12-21,13.07,60.2,131
2002-12-22,16.19,61.6,138
2002-12-23,9.6,50.6,79
2002-12-24,15.67,35.8,62
2002-12-25,15.33,53.1,142
2002-12-26,16.55,45.7,109
2002-12-27,11.34,57.4,163
2002-12-28,13.1,50.6,139
2002-12-29,15.97,60.9,129
2002-12-30,11.93,52.9,127
2002-12-31,15.09,49.1,69
2003-01-01,7.23,40.9,175
2003-01-02,17.28,60.6,186
2003-01-03,7.97,60.4,94
2003-01-04,16.79,57.5,70
2003-01-05,11.42,56.7,62
2003-01-06,13.14,45.7,59
2003-01-07,14.46,57.0,184
2003-01-08,16.19,54.2,87
2003-01-09,12.79,50.4,79
2003-01-10,13.07,58.4,113
2003-01-11,9.06,51.1,56
2003-01-12,12.66,51.1,66
2003-01-13,8.17,65.4,113
2003-01-14,9.5,47.8,78
2003-01-15,15.61,43.5,193
2003-01-16,8.88,61.2,54
2003-01-17,5.08,36.5,129
2003-01-18,12.62,51.7,94
2003-01-19,13.93,46.4,191
2003-01-20,17.21,49.2,75
2003-01-21,17.08,56.9,163
2003-01-22,15.77,68.8,182
2003-01-23,8.6,36.0,89
2003-01-24,16.57,43.0,55
2003-01-25,11.61,45.6,83
2003-01-26,15.35,59.3,166
2003-01-27,13.26,56.1,164
2003-01-28,5.23,61.9,57
2003-01-29,8.07,64.9,151
2003-01-30,6.24,50.7,53
2003-01-31,10.04,35.1,188
2003-02-01,6.16,50.0,116
2003-02-02,9.91,35.3,150
2003-02-03,9.17,68.7,197
2003-02-04,10.77,65.7,179
2003-02-05,7.2,46.9,155
2003-02-06,5.27,66.1,112
2003-02-07,14.23,57.6,193
2003-02-08,9.09,49.5,168
2003-02-09,17.7,62.1,184
2003-02-10,13.93,62.2,119
2003-02-11,17.77,60.8,121
2003-02-12,14.53,47.2,108
2003-02-13,15.7,47.0,120
2003-02-14,16.17,66.0,52
2003-02-15,11.26,40.6,94
2003-02-16,17.75,54.2,144
2003-02-17,5.04,54.8,136
2003-02-18,7.67,39.0,189
2003-02-19,15.97,68.2,113
2003-02-20,16.28,36.0,124
2003-02-21,15.69,48.2,139
2003-02-22,11.27,54.3,72
2003-02-23,11.21,41.1,50
2003-02-24,17.79,46.0,56
2003-02-25,9.76,58.6,71
2003-02-26,12.28,57.3,190
2003-02-27,9.43,53.0,86
2003-02-28,8.54,41.9,146
2003-03-01,23.16,45.8,165
2003-03-02,21.71,37.0,168
2003-03-03,27.08,50.6,170
2003-03-04,24.72,53.4,103
2003-03-05,20.08,40.7,134
2003-03-06,21.9,37.5,98
2003-03-07,26.8,59.7,167
2003-03-08,24.59,57.4,126
2003-03-09,19.97,47.5,128
2003-03-10,24.69,49.8,181
2003-03-11,24.47,47.8,93
2003-03-12,25.41,46.2,188
2003-03-13,24.94,44.3,72
2003-03-14,19.72,44.7,150
2003-03-15,19.36,36.2,101
2003-03-16,28.68,50.9,87
2003-03-17,26.93,53.2,63
2003-03-18,29.45,54.9,189
2003-03-19,21.17,41.7,108
2003-03-20,26.7,45.5,126
2003-03-21,23.57,43.7,135
2003-03-22,28.16,39.0,80
2003-03-23,29.3,39.8,156
2003-03-24,19.02,47.3,100
2003-03-25,28.74,45.5,104
2003-03-26,19.06,55.9,96
2003-03-27,22.4,35.4,190
2003-03-28,23.34,59.1,123
2003-03-29,20.89,45.1,68
2003-03-30,25.19,40.2,161
2003-03-31,19.51,58.3,76
2003-04-01,24.34,51.2,135
2003-04-02,26.05,42.1,193
2003-04-03,20.11,57.0,78
2003-04-04,23.06,37.8,153
2003-04-05,28.37,44.3,53
2003-04-06,24.1,39.1,168
2003-04-07,28.79,55.8,105
2003-04-08,29.66,39.1,128
2003-04-09,28.92,45.6,198
2003-04-10,27.05,45.9,181
2003-04-11,28.0,50.4,115
2003-04-12,25.48,39.5,132
2003-04-13,21.87,59.3,199
2003-04-14,26.39,56.0,61
2003-04-15,26.42,40.1,144
2003-04-16,23.7,38.5,165
2003-04-17,29.82,48.4,195
2003-04-18,18.93,59.9,154
2003-04-19,27.59,44.9,75
2003-04-20,25.36,45.8,137
2003-04-21,27.74,43.4,189
2003-04-22,21.37,54.6,138
2003-04-23,18.46,52.1,81
2003-04-24,19.63,43.9,156
2003-04-25,25.57,52.2,65
2003-04-26,27.96,57.1,57
2003-04-27,28.44,57.6,197
2003-04-28,27.82,38.9,68
2003-04-29,24.35,58.8,167
2003-04-30,19.48,54.3,175
2003-05-01,20.07,56.5,174
2003-05-02,26.12,48.5,77
2003-05-03,26.05,42.6,200
2003-05-04,28.24,56.4,192
2003-05-05,20.0,47.4,91
2003-05-06,25.28,40.5,174
2003-05-07,20.87,48.9,95
2003-05-08,24.38,46.4,117
2003-05-09,23.57,40.2,62
2003-05-10,29.46,40.5,63
2003-05-11,23.36,38.1,170
2003-05-12,27.44,53.5,155
2003-05-13,24.7,57.6,190
2003-05-14,25.01,59.1,78
2003-05-15,28.71,47.6,59
2003-05-16,19.35,48.3,138
2003-05-17,25.52,38.2,113
2003-05-18,29.09,51.9,66
2003-05-19,19.6,54.9,67
2003-05-20,21.87,44.4,125
2003-05-21,23.11,47.1,194
2003-05-22,23.82,38.3,160
2003-05-23,25.36,45.3,164
2003-05-24,22.81,58.7,174
2003-05-25,23.5,52.9,58
2003-05-26,26.14,49.4,179
2003-05-27,20.0,41.8,125
2003-05-28,19.28,37.4,137
2003-05-29,24.71,58.1,112
2003-05-30,22.34,55.5,64
2003-05-31,19.28,38.6,62
2003-06-01,28.66,67.2,180
2003-06-02,34.59,50.4,163
2003-06-03,29.17,76.9,53
2003-06-04,32.71,64.4,144
2003-06-05,37.27,59.2,144
2003-06-06,33.34,50.1,179
2003-06-07,29.81,65.2,66
2003-06-08,37.15,77.2,183
2003-06-09,30.43,73.8,52
2003-06-10,36.11,76.0,133
2003-06-11,34.26,76.7,92
2003-06-12,31.67,80.9,189
2003-06-13,30.74,83.0,187
2003-06-14,29.23,53.3,68
2003-06-15,34.86,62.7,189
2003-06-16,28.69,82.8,141
2003-06-17,34.06,61.7,192
2003-06-18,32.13,67.3,161
2003-06-19,33.9,76.5,200
2003-06-20,34.7,71.6,117
2003-06-21,31.35,66.8,194
2003-06-22,29.23,75.4,155
2003-06-23,31.04,53.0,83
2003-06-24,32.28,84.1,123
2003-06-25,37.23,83.3,184
2003-06-26,31.62,56.1,198
2003-06-27,36.72,73.2,78
2003-06-28,37.94,74.4,145
2003-06-29,36.37,64.0,198
2003-06-30,30.3,74.5,54
2003-07-01,30.29,75.0,124
2003-07-02,28.23,58.5,140
2003-07-03,31.81,57.6,192
2003-07-04,36.08,52.0,137
2003-07-05,32.03,77.4,126
2003-07-06,37.91,68.3,59
2003-07-07,36.01,68.4,63
2003-07-08,32.19,81.5,163
2003-07-09,33.08,84.2,153
2003-07-10,31.7,70.6,98
2003-07-11,33.6,84.0,74
2003-07-12,36.28,72.0,145
2003-07-13,31.63,74.0,185
2003-07-14,28.14,73.2,137
2003-07-15,32.38,75.9,189
2003-07-16,30.51,60.0,85
2003-07-17,28.57,78.5,181
2003-07-18,36.76,80.7,55
2003-07-19,36.26,52.9,103
2003-07-20,32.33,82.4,196
2003-07-21,34.4,57.3,193
2003-07-22,31.77,51.2,148
2003-07-23,33.73,58.0,93
2003-07-24,33.32,66.3,117
2003-07-25,37.88,78.1,166
2003-07-26,35.41,60.6,168
2003-07-27,31.3,83.7,53
2003-07-28,32.22,82.0,75
2003-07-29,36.67,52.8,89
2003-07-30,36.85,74.0,169
2003-07-31,32.86,75.9,138
2003-08-01,29.18,71.7,138
2003-08-02,30.94,51.3,135
2003-08-03,34.25,66.3,184
2003-08-04,36.42,68.0,83
2003-08-05,34.85,66.8,118
2003-08-06,37.0,50.8,158
2003-08-07,32.48,77.7,116
2003-08-08,37.61,67.7,181
2003-08-09,35.92,50.7,55
2003-08-10,36.15,72.8,97
2003-08-11,31.77,62.9,176
2003-08-12,28.64,73.2,79
2003-08-13,36.55,77.2,53
2003-08-14,34.9,62.2,110
2003-08-15,34.0,62.3,64
2003-08-16,31.68,75.8,51
2003-08-17,28.29,60.4,84
2003-08-18,32.3,67.6,91
2003-08-19,35.82,54.1,172
2003-08-20,29.54,76.3,106
2003-08-21,34.95,79.3,125
2003-08-22,35.85,81.3,108
2003-08-23,31.21,71.5,58
2003-08-24,37.78,59.6,51
2003-08-25,31.41,82.6,142
2003-08-26,29.38,60.3,148
2003-08-27,35.39,76.1,54
2003-08-28,32.22,78.8,94
2003-08-29,33.33,80.6,143
2003-08-30,31.46,56.8,124
2003-08-31,35.33,82.2,102
2003-09-01,33.26,57.8,161
2003-09-02,33.01,63.1,171
2003-09-03,36.54,74.7,157
2003-09-04,33.53,83.9,138
2003-09-05,33.17,76.8,63
2003-09-06,28.46,53.7,192
2003-09-07,30.89,75.8,182
2003-09-08,36.95,55.6,169
2003-09-09,35.37,72.4,188
2003-09-10,33.4,58.3,68
2003-09-11,33.34,64.9,120
2003-09-12,36.25,51.0,167
2003-09-13,31.64,64.8,98
2003-09-14,34.86,79.6,54
2003-09-15,31.35,63.6,185
2003-09-16,29.72,59.5,131
2003-09-17,34.57,68.0,74
2003-09-18,29.82,82.1,146
2003-09-19,35.15,70.3,60
2003-09-20,30.74,84.4,101
2003-09-21,31.36,82.1,165
2003-09-22,34.75,56.1,110
2003-09-23,33.33,74.6,84
2003-09-24,28.59,50.8,192
2003-09-25,37.01,58.5,199
2003-09-26,36.66,58.3,131
2003-09-27,37.36,57.5,125
2003-09-28,33.67,53.3,94
2003-09-29,34.04,64.3,107
2003-09-30,28.62,76.9,196
2003-10-01,18.32,54.7,121
2003-10-02,26.75,59.2,135
2003-10-03,26.72,57.4,200
2003-10-04,19.18,54.3,108
2003-10-05,26.18,53.4,98
2003-10-06,22.05,63.9,188
2003-10-07,19.27,46.5,103
2003-10-08,19.92,48.3,154
2003-10-09,20.44,52.0,50
2003-10-10,15.24,64.7,96
2003-10-11,22.29,48.8,120
2003-10-12,23.85,51.1,84
2003-10-13,24.8,58.5,69
2003-10-14,17.33,54.7,133
2003-10-15,17.12,63.5,94
2003-10-16,26.51,50.9,101
2003-10-17,19.04,57.2,132
2003-10-18,25.78,53.0,73
2003-10-19,16.47,59.6,107
2003-10-20,21.44,55.4,60
2003-10-21,22.19,49.4,180
2003-10-22,25.35,46.6,137
2003-10-23,18.26,52.7,88
2003-10-24,18.24,52.9,98
2003-10-25,20.97,66.6,136
2003-10-26,24.41,50.4,136
2003-10-27,21.39,47.0,100
2003-10-28,23.91,51.5,194
2003-10-29,20.7,63.8,135
2003-10-30,19.44,66.8,159
2003-10-31,23.33,49.0,199
2003-11-01,23.02,45.6,119
2003-11-02,25.75,47.9,149
2003-11-03,16.74,53.2,200
2003-11-04,22.61,65.6,114
2003-11-05,26.98,65.1,195
2003-11-06,26.03,51.8,179
2003-11-07,20.1,60.1,50
2003-11-08,27.36,69.0,175
2003-11-09,26.37,53.9,108
2003-11-10,17.55,55.8,186
2003-11-11,23.36,66.1,188
2003-11-12,19.46,46.2,132
2003-11-13,19.77,61.2,83
2003-11-14,21.64,62.3,198
2003-11-15,23.17,68.9,61
2003-11-16,25.89,59.2,98
2003-11-17,21.15,49.4,96
2003-11-18,26.2,56.9,99
2003-11-19,27.8,46.2,129
2003-11-20,20.24,54.2,137
2003-11-21,18.68,69.2,164
2003-11-22,20.35,61.6,192
2003-11-23,26.79,45.5,104
2003-11-24,26.69,53.2,115
2003-11-25,18.75,68.3,175
2003-11-26,27.57,50.0,53
2003-11-27,24.68,64.3,111
2003-11-28,16.54,54.5,153
2003-11-29,22.36,60.7,183
2003-11-30,24.53,65.9,193
2003-12-01,11.89,40.4,129
2003-12-02,13.16,49.7,199
2003-12-03,15.92,69.6,55
2003-12-04,14.94,59.3,166
2003-12-05,15.97,49.6,74
2003-12-06,14.66,42.2,192
2003-12-07,10.49,55.2,70
2003-12-08,6.19,38.7,56
2003-12-09,6.15,51.8,153
2003-12-10,17.3,68.0,140
2003-12-11,11.42,54.7,144
2003-12-12,15.61,49.3,81
2003-12-13,11.81,56.8,147
2003-12-14,12.32,36.9,116
2003-12-15,6.75,50.2,105
2003-12-16,13.31,63.4,162
2003-12-17,5.05,67.3,123
2003-12-18,6.4,68.8,65
2003-12-19,7.84,55.7,153
2003-12-20,17.57,50.9,164
2003-12-21,9.27,66.6,86
2003-12-22,10.09,36.2,74
2003-12-23,17.99,60.6,56
2003-12-24,12.88,68.4,170
2003-12-25,6.32,60.7,96
2003-12-26,17.5,53.2,150
2003-12-27,10.67,48.3,107
2003-12-28,10.39,39.1,107
2003-12-29,7.85,51.6,186
2003-12-30,12.46,54.8,91
2003-12-31,15.82,49.0,132
2004-01-01,10.27,44.4,189
2004-01-02,14.79,55.6,125
2004-01-03,13.99,37.3,124
2004-01-04,11.6,60.9,67
2004-01-05,8.29,35.9,199
2004-01-06,11.14,69.6,123
2004-01-07,17.79,69.7,103
2004-01-08,11.58,42.0,102
2004-01-09,10.75,67.9,161
2004-01-10,12.1,38.7,71
2004-01-11,14.83,55.5,50
2004-01-12,10.25,66.6,126
2004-01-13,17.44,41.8,84
2004-01-14,11.2,64.8,160
2004-01-15,17.29,57.5,112
2004-01-16,17.08,61.2,146
2004-01-17,16.48,59.3,116
2004-01-18,8.69,49.3,66
2004-01-19,6.52,61.4,108
2004-01-20,13.64,69.7,95
2004-01-21,9.13,56.0,126
2004-01-22,12.93,52.6,164
2004-01-23,5.87,69.8,164
2004-01-24,9.68,44.3,89
2004-01-25,11.56,61.6,125
2004-01-26,15.37,44.5,100
2004-01-27,9.55,43.5,151
2004-01-28,16.63,48.2,72
2004-01-29,10.0,58.1,104
2004-01-30,8.43,61.2,87
2004-01-31,11.41,51.9,159
2004-02-01,6.61,55.8,143
2004-02-02,10.75,41.3,58
2004-02-03,6.11,68.6,64
2004-02-04,12.42,47.4,104
2004-02-05,9.36,64.6,171
2004-02-06,8.19,60.9,194
2004-02-07,9.55,38.0,141
2004-02-08,13.95,42.3,180
2004-02-09,6.22,51.9,72
2004-02-10,12.09,69.2,71
2004-02-11,14.19,62.4,145
2004-02-12,13.68,51.4,165
2004-02-13,10.52,43.3,167
2004-02-14,13.13,60.4,170
2004-02-15,8.93,61.5,52
2004-02-16,8.17,62.6,113
2004-02-17,11.6,63.4,101
2004-02-18,14.48,46.2,84
2004-02-19,11.34,48.2,139
2004-02-20,11.12,63.3,94
2004-02-21,7.83,61.1,198
2004-02-22,5.05,52.7,61
2004-02-23,10.0,42.8,169
2004-02-24,9.96,49.9,80
2004-02-25,8.39,47.1,58
2004-02-26,7.12,59.1,142
2004-02-27,16.98,44.2,133
2004-02-28,15.37,48.4,69
2004-02-29,9.04,69.2,123
2004-03-01,24.58,40.3,119
2004-03-02,25.0,44.0,130
2004-03-03,20.06,47.3,54
2004-03-04,22.3,55.1,163
2004-03-05,24.3,37.1,109
2004-03-06,26.15,41.3,125
2004-03-07,18.65,40.4,104
2004-03-08,20.57,41.4,185
2004-03-09,27.89,42.4,116
2004-03-10,21.45,38.2,119
2004-03-11,18.97,37.3,75
2004-03-12,24.94,53.5,67
2004-03-13,29.58,54.9,93
2004-03-14,26.24,51.9,53
2004-03-15,23.46,58.3,121
2004-03-16,29.82,57.4,110
2004-03-17,28.27,45.2,146
2004-03-18,27.55,44.9,58
2004-03-19,21.78,59.3,167
2004-03-20,21.44,35.6,161
2004-03-21,25.42,43.0,134
2004-03-22,19.47,54.9,95
2004-03-23,20.62,42.2,53
2004-03-24,23.19,57.3,115
2004-03-25,21.96,57.9,95
2004-03-26,23.88,56.2,189
2004-03-27,25.46,50.3,169
2004-03-28,25.0,36.3,145
2004-03-29,29.17,50.5,100
2004-03-30,21.35,43.4,92
2004-03-31,27.29,49.0,70
2004-04-01,24.23,52.2,106
2004-04-02,28.3,40.2,144
2004-04-03,18.7,37.3,140
2004-04-04,28.59,39.7,193
2004-04-05,18.4,49.6,135
2004-04-06,21.47,42.1,172
2004-04-07,21.86,46.2,169
2004-04-08,25.75,49.8,167
2004-04-09,29.43,59.5,143
2004-04-10,28.52,48.3,94
2004-04-11,22.39,56.7,84
2004-04-12,23.18,47.1,110
2004-04-13,25.43,36.9,58
2004-04-14,22.82,42.0,164
2004-04-15,23.77,47.6,196
2004-04-16,21.86,56.2,126
2004-04-17,24.86,36.6,92
2004-04-18,29.9,51.9,92
2004-04-19,27.94,44.9,76
2004-04-20,18.59,53.3,178
2004-04-21,24.45,40.8,200
2004-04-22,18.09,45.0,122
2004-04-23,23.8,49.3,130
2004-04-24,29.07,36.4,84
2004-04-25,27.54,43.6,73
2004-04-26,24.41,49.5,102
2004-04-27,19.05,38.5,140
2004-04-28,28.12,58.2,121
2004-04-29,24.82,39.8,159
2004-04-30,29.34,59.8,95
2004-05-01,20.23,47.2,57
2004-05-02,20.21,48.8,125
2004-05-03,21.46,44.8,199
2004-05-04,21.64,58.5,145
2004-05-05,22.64,44.4,91
2004-05-06,22.35,43.7,64
2004-05-07,21.3,52.0,64
2004-05-08,28.27,36.4,60
2004-05-09,23.99,36.0,92
2004-05-10,24.57,57.9,172
2004-05-11,24.64,59.1,158
2004-05-12,29.82,48.2,123
2004-05-13,20.01,54.5,127
2004-05-14,26.88,48.1,163
2004-05-15,19.64,42.9,194
2004-05-16,28.24,54.4,153
2004-05-17,29.91,40.8,186
2004-05-18,24.7,40.3,149
2004-05-19,29.49,39.3,176
2004-05-20,19.85,36.3,112
2004-05-21,21.96,45.3,74
2004-05-22,23.29,58.0,60
2004-05-23,25.46,39.8,144
2004-05-24,22.29,55.4,195
2004-05-25,20.37,43.5,158
2004-05-26,26.5,45.0,67
2004-05-27,27.82,44.4,50
2004-05-28,25.49,49.4,125
2004-05-29,25.17,51.8,126
2004-05-30,19.2,38.0,134
2004-05-31,22.9,59.8,93
2004-06-01,36.74,56.2,153
2004-06-02,35.6,56.8,51
2004-06-03,31.46,59.5,127
2004-06-04,37.68,79.0,107
2004-06-05,33.22,57.1,70
2004-06-06,31.06,54.3,79
2004-06-07,28.85,52.2,60
2004-06-08,34.82,56.8,197
2004-06-09,28.24,56.4,86
2004-06-10,33.4,66.9,185
2004-06-11,37.78,83.3,70
2004-06-12,33.6,55.3,158
2004-06-13,33.84,59.1,92
2004-06-14,30.64,79.3,174
2004-06-15,35.42,80.2,160
2004-06-16,29.23,59.3,169
2004-06-17,33.64,54.3,97
2004-06-18,30.79,68.7,149
2004-06-19,32.53,82.3,60
2004-06-20,29.9,63.2,97
2004-06-21,30.54,75.9,75
2004-06-22,32.06,83.6,169
2004-06-23,36.25,82.9,56
2004-06-24,31.81,70.9,118
2004-06-25,32.33,61.9,133
2004-06-26,34.78,71.8,148
2004-06-27,33.07,60.4,163
